Date,Open,High,Low,Close,Adj Close,Volume
2018-11-16,114.199997,114.809998,113.919998,114.699997,104.953270,9236700
2018-11-19,114.410004,115.019997,114.410004,115.019997,105.246048,7027200
2018-11-20,115.239998,115.459999,114.930000,115.059998,105.282661,6332600
2018-11-21,114.889999,115.089996,114.540001,115.019997,105.246048,4951100
2018-11-23,115.669998,115.760002,115.089996,115.139999,105.355904,3027900
2018-11-26,114.860001,115.059998,114.779999,114.879997,105.117973,6599000
2018-11-27,114.809998,115.250000,114.760002,115.010002,105.236931,5967200
2018-11-28,114.849998,115.019997,114.360001,114.449997,104.724495,7814000
2018-11-29,114.919998,115.250000,114.589996,114.900002,105.136284,7295600
2018-11-30,115.309998,115.419998,114.980003,115.330002,105.529732,9127800
2018-12-03,114.680000,115.879997,114.660004,115.879997,106.279037,9763800
2018-12-04,116.809998,118.669998,116.629997,117.820000,108.058311,18100500
2018-12-06,118.540001,119.199997,118.129997,118.190002,108.397690,15319400
2018-12-07,117.809998,118.529999,117.519997,118.410004,108.599419,8608400
2018-12-10,118.870003,119.279999,118.440002,118.900002,109.048836,8777700
2018-12-11,118.970001,119.379997,118.610001,118.879997,109.030495,8071900
2018-12-12,118.580002,118.720001,118.239998,118.349998,108.544388,6182200
2018-12-13,118.459999,118.580002,117.980003,118.070000,108.287598,5564200
2018-12-14,118.550003,118.769997,118.220001,118.480003,108.663628,8169200
2018-12-17,118.589996,119.300003,118.580002,119.169998,109.296440,9726800
2018-12-18,119.070000,119.790001,118.940002,119.599998,109.950989,10018800
2018-12-19,120.110001,121.660004,119.919998,121.180000,111.403534,23046300
2018-12-20,122.010002,122.029999,120.669998,120.739998,110.999039,18543700
2018-12-21,121.139999,121.209999,120.389999,120.720001,110.980667,9945100
2018-12-24,121.129997,121.419998,120.910004,121.320000,111.532242,8377500
2018-12-26,120.989998,121.389999,119.970001,120.019997,110.337112,11700400
2018-12-27,121.260002,121.379997,119.980003,120.040001,110.355530,12146500
2018-12-28,120.400002,121.050003,120.290001,121.050003,111.284042,9879100
2018-12-31,120.650002,121.559998,120.459999,121.510002,111.706909,17409000
2019-01-02,121.660004,122.160004,121.339996,122.150002,112.295288,19841500
2019-01-03,122.290001,123.860001,122.230003,123.540001,113.573143,21187000
2019-01-04,122.339996,122.559998,121.650002,122.110001,112.258514,12970200
2019-01-07,122.620003,122.650002,121.620003,121.750000,111.927567,8498100
2019-01-08,121.690002,121.940002,121.389999,121.430000,111.633385,7737100
2019-01-09,121.260002,121.430000,120.800003,121.239998,111.458710,9349200
2019-01-10,121.279999,121.410004,120.339996,120.459999,110.741608,8222900
2019-01-11,120.830002,121.269997,120.680000,120.930000,111.173714,5786900
2019-01-14,120.900002,121.010002,120.239998,120.480003,110.760017,6730500
2019-01-15,120.559998,120.570000,119.949997,120.040001,110.355530,8997400
2019-01-16,119.589996,120.389999,119.510002,120.160004,110.465866,6048400
2019-01-17,120.220001,120.529999,119.889999,120.190002,110.493378,8153400
2019-01-18,119.839996,120.120003,119.389999,119.559998,109.914238,14106400
2019-01-22,120.309998,120.720001,120.070000,120.370003,110.658859,8881100
2019-01-23,119.879997,120.620003,119.830002,120.320000,110.612923,5776800
2019-01-24,120.910004,121.260002,120.709999,121.110001,111.339203,7121900
2019-01-25,120.589996,120.750000,120.320000,120.529999,110.805954,6460800
2019-01-28,120.540001,120.940002,120.410004,120.410004,110.695656,6435800
2019-01-29,120.529999,121.040001,120.389999,121.019997,111.256439,5750100
2019-01-30,120.839996,120.980003,120.330002,120.930000,111.173714,10571300
2019-01-31,121.550003,122.180000,121.500000,121.970001,112.129799,11843400
2019-02-01,121.480003,121.570000,120.839996,120.959999,111.452576,12024600
2019-02-04,120.440002,120.550003,120.019997,120.419998,110.955002,8966200
2019-02-05,120.730003,121.230003,120.660004,120.970001,111.461800,6983300
2019-02-06,121.360001,121.410004,120.730003,121.029999,111.517075,5184000
2019-02-07,121.459999,121.910004,121.230003,121.830002,112.254204,8781000
2019-02-08,122.260002,122.470001,122.070000,122.349998,112.733322,5885400
2019-02-11,121.860001,122.180000,121.750000,121.870003,112.291061,4352800
2019-02-12,121.660004,121.750000,121.199997,121.559998,112.005417,7939600
2019-02-13,121.150002,121.389999,120.910004,121.099998,111.581581,4757700
2019-02-14,122.139999,122.199997,121.580002,121.790001,112.217323,5868900
2019-02-15,121.559998,122.019997,121.540001,121.980003,112.392418,5527200
2019-02-19,122.419998,122.540001,121.949997,122.290001,112.678047,5872800
2019-02-20,121.949997,122.080002,121.589996,121.940002,112.355530,4455800
2019-02-21,121.070000,121.160004,120.699997,120.849998,111.351234,7382500
2019-02-22,121.470001,121.949997,121.419998,121.570000,112.014618,6374600
2019-02-25,121.169998,121.300003,120.919998,121.209999,111.682922,6293500
2019-02-26,121.730003,121.820000,121.360001,121.809998,112.235771,6028900
2019-02-27,121.120003,121.129997,120.279999,120.430000,110.964264,7737300
2019-02-28,120.559998,120.620003,119.709999,120.019997,110.586441,9533400
2019-03-01,119.330002,119.529999,118.639999,118.660004,109.564316,13541100
2019-03-04,119.290001,119.769997,119.059998,119.589996,110.423050,9808500
2019-03-05,119.279999,119.870003,119.269997,119.839996,110.653885,5595200
2019-03-06,119.919998,120.519997,119.889999,120.279999,111.060143,7766700
2019-03-07,120.639999,121.260002,120.610001,121.059998,111.780342,8187200
2019-03-08,121.120003,121.690002,120.849998,121.570000,112.251266,7517600
